[2026-06-24 14:58:40.621] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.632] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.632] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.632] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.632] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.632] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.633] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.633] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.633] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.633] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.633] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.633] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.633] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.634] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.634] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.634] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.634] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.634] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.634] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.634] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.635] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.635] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.635] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.635] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.635] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.635] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.636] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.636] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.636] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.636] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.636] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.636] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.636] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.637] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.637] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.637] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.637] Core 3 | Hello world from p1005!
[2026-06-24 14:58:40.637] Core 3 | Hello world from p1005!
